loan_id,party_id,party_role,principal_minor
SYN-B-LN-0046,SYN-B-GU-0046,LINKED_PARTY,11825501
SYN-B-LN-0047,SYN-B-BR-0047,BORROWER,16715211
SYN-B-LN-0047,SYN-B-CO-0047,CO_BORROWER,16715211
SYN-B-LN-0047,SYN-B-GU-0047,LINKED_PARTY,16715211
SYN-B-LN-0048,SYN-B-BR-0048,BORROWER,17126011
SYN-B-LN-0048,SYN-B-CO-0048,CO_BORROWER,17126011
SYN-B-LN-0048,SYN-B-GU-0048,LINKED_PARTY,17126011
SYN-B-LN-0049,SYN-B-BR-0049,BORROWER,20151466
SYN-B-LN-0049,SYN-B-CO-0049,CO_BORROWER,20151466
SYN-B-LN-0049,SYN-B-GU-0049,LINKED_PARTY,20151466
SYN-B-LN-0050,SYN-B-BR-0050,BORROWER,18197648
SYN-B-LN-0050,SYN-B-CO-0050,CO_BORROWER,18197648
SYN-B-LN-0050,SYN-B-GU-0050,LINKED_PARTY,18197648
SYN-B-LN-0051,SYN-B-BR-0051,BORROWER,23254529
SYN-B-LN-0051,SYN-B-CO-0051,CO_BORROWER,23254529
SYN-B-LN-0051,SYN-B-GU-0051,LINKED_PARTY,23254529
SYN-B-LN-0052,SYN-B-BR-0052,BORROWER,22090095
SYN-B-LN-0052,SYN-B-CO-0052,CO_BORROWER,22090095
SYN-B-LN-0052,SYN-B-GU-0052,LINKED_PARTY,22090095
SYN-B-LN-0053,SYN-B-BR-0053,BORROWER,27100802
SYN-B-LN-0053,SYN-B-CO-0053,CO_BORROWER,27100802
SYN-B-LN-0053,SYN-B-GU-0053,LINKED_PARTY,27100802
SYN-B-LN-0054,SYN-B-BR-0054,BORROWER,11218260
SYN-B-LN-0054,SYN-B-CO-0054,CO_BORROWER,11218260
SYN-B-LN-0054,SYN-B-GU-0054,LINKED_PARTY,11218260
SYN-B-LN-0055,SYN-B-BR-0055,BORROWER,14986141
SYN-B-LN-0055,SYN-B-CO-0055,CO_BORROWER,14986141
SYN-B-LN-0055,SYN-B-GU-0055,LINKED_PARTY,14986141
SYN-B-LN-0056,SYN-B-BR-0056,BORROWER,13326434
SYN-B-LN-0056,SYN-B-CO-0056,CO_BORROWER,13326434
SYN-B-LN-0056,SYN-B-GU-0056,LINKED_PARTY,13326434
SYN-B-LN-0057,SYN-B-BR-0057,BORROWER,18299610
SYN-B-LN-0057,SYN-B-CO-0057,CO_BORROWER,18299610
SYN-B-LN-0057,SYN-B-GU-0057,LINKED_PARTY,18299610
SYN-B-LN-0058,SYN-B-BR-0058,BORROWER,16756191
SYN-B-LN-0058,SYN-B-CO-0058,CO_BORROWER,16756191
SYN-B-LN-0058,SYN-B-GU-0058,LINKED_PARTY,16756191
SYN-B-LN-0059,SYN-B-BR-0059,BORROWER,21843376
SYN-B-LN-0059,SYN-B-CO-0059,CO_BORROWER,21843376
SYN-B-LN-0059,SYN-B-GU-0059,LINKED_PARTY,21843376
SYN-B-LN-0060,SYN-B-BR-0060,BORROWER,21581440
SYN-B-LN-0060,SYN-B-CO-0060,CO_BORROWER,21581440
SYN-B-LN-0060,SYN-B-GU-0060,LINKED_PARTY,21581440
SYN-B-LN-0061,SYN-B-BR-0061,BORROWER,25044108
SYN-B-LN-0061,SYN-B-CO-0061,CO_BORROWER,25044108
SYN-B-LN-0061,SYN-B-GU-0061,LINKED_PARTY,25044108
SYN-B-LN-0062,SYN-B-BR-0062,BORROWER,24043428
SYN-B-LN-0062,SYN-B-CO-0062,CO_BORROWER,24043428
SYN-B-LN-0062,SYN-B-GU-0062,LINKED_PARTY,24043428
SYN-B-LN-0063,SYN-B-BR-0063,BORROWER,13803015
SYN-B-LN-0063,SYN-B-CO-0063,CO_BORROWER,13803015
SYN-B-LN-0063,SYN-B-GU-0063,LINKED_PARTY,13803015
SYN-B-LN-0064,SYN-B-BR-0064,BORROWER,12071824
SYN-B-LN-0064,SYN-B-CO-0064,CO_BORROWER,12071824
SYN-B-LN-0064,SYN-B-GU-0064,LINKED_PARTY,12071824
SYN-B-LN-0065,SYN-B-BR-0065,BORROWER,16508529
SYN-B-LN-0065,SYN-B-CO-0065,CO_BORROWER,16508529
SYN-B-LN-0065,SYN-B-GU-0065,LINKED_PARTY,16508529
SYN-B-LN-0066,SYN-B-BR-0066,BORROWER,16954812
SYN-B-LN-0066,SYN-B-CO-0066,CO_BORROWER,16954812
SYN-B-LN-0066,SYN-B-GU-0066,LINKED_PARTY,16954812
SYN-B-LN-0067,SYN-B-BR-0067,BORROWER,19936834
SYN-B-LN-0067,SYN-B-CO-0067,CO_BORROWER,19936834
SYN-B-LN-0067,SYN-B-GU-0067,LINKED_PARTY,19936834
SYN-B-LN-0068,SYN-B-BR-0068,BORROWER,18496052
SYN-B-LN-0068,SYN-B-CO-0068,CO_BORROWER,18496052
SYN-B-LN-0068,SYN-B-GU-0068,LINKED_PARTY,18496052
SYN-B-LN-0069,SYN-B-BR-0069,BORROWER,23584163
SYN-B-LN-0069,SYN-B-CO-0069,CO_BORROWER,23584163
SYN-B-LN-0069,SYN-B-GU-0069,LINKED_PARTY,23584163
SYN-B-LN-0070,SYN-B-BR-0070,BORROWER,21883448
SYN-B-LN-0070,SYN-B-CO-0070,CO_BORROWER,21883448
SYN-B-LN-0070,SYN-B-GU-0070,LINKED_PARTY,21883448
SYN-B-LN-0071,SYN-B-BR-0071,BORROWER,26883310
SYN-B-LN-0071,SYN-B-CO-0071,CO_BORROWER,26883310
SYN-B-LN-0071,SYN-B-GU-0071,LINKED_PARTY,26883310
SYN-B-LN-0072,SYN-B-BR-0072,BORROWER,11065814
SYN-B-LN-0072,SYN-B-CO-0072,CO_BORROWER,11065814
SYN-B-LN-0072,SYN-B-GU-0072,LINKED_PARTY,11065814
SYN-B-LN-0073,SYN-B-BR-0073,BORROWER,15283055
SYN-B-LN-0073,SYN-B-CO-0073,CO_BORROWER,15283055
SYN-B-LN-0073,SYN-B-GU-0073,LINKED_PARTY,15283055
SYN-B-LN-0074,SYN-B-BR-0074,BORROWER,13588589
SYN-B-LN-0074,SYN-B-CO-0074,CO_BORROWER,13588589
SYN-B-LN-0074,SYN-B-GU-0074,LINKED_PARTY,13588589
SYN-B-LN-0075,SYN-B-BR-0075,BORROWER,18086347
SYN-B-LN-0075,SYN-B-CO-0075,CO_BORROWER,18086347
SYN-B-LN-0075,SYN-B-GU-0075,LINKED_PARTY,18086347
SYN-B-LN-0076,SYN-B-BR-0076,BORROWER,16563946
SYN-B-LN-0076,SYN-B-CO-0076,CO_BORROWER,16563946
SYN-B-LN-0076,SYN-B-GU-0076,LINKED_PARTY,16563946
SYN-B-LN-0077,SYN-B-BR-0077,BORROWER,21625799
SYN-B-LN-0077,SYN-B-CO-0077,CO_BORROWER,21625799
SYN-B-LN-0077,SYN-B-GU-0077,LINKED_PARTY,21625799
SYN-B-LN-0078,SYN-B-BR-0078,BORROWER,21862040
SYN-B-LN-0078,SYN-B-CO-0078,CO_BORROWER,21862040
SYN-B-LN-0078,SYN-B-GU-0078,LINKED_PARTY,21862040
SYN-B-LN-0079,SYN-B-BR-0079,BORROWER,25372686
SYN-B-LN-0079,SYN-B-CO-0079,CO_BORROWER,25372686
SYN-B-LN-0079,SYN-B-GU-0079,LINKED_PARTY,25372686
SYN-B-LN-0080,SYN-B-BR-0080,BORROWER,23836217
SYN-B-LN-0080,SYN-B-CO-0080,CO_BORROWER,23836217
SYN-B-LN-0080,SYN-B-GU-0080,LINKED_PARTY,23836217
SYN-B-LN-0081,SYN-B-BR-0081,BORROWER,13615029
SYN-B-LN-0081,SYN-B-CO-0081,CO_BORROWER,13615029
SYN-B-LN-0082,SYN-B-BR-0082,BORROWER,11907778
SYN-B-LN-0082,SYN-B-CO-0082,CO_BORROWER,11907778
SYN-B-LN-0083,SYN-B-BR-0083,BORROWER,16817448
SYN-B-LN-0083,SYN-B-CO-0083,CO_BORROWER,16817448
SYN-B-LN-0084,SYN-B-BR-0084,BORROWER,17210991
SYN-B-LN-0084,SYN-B-CO-0084,CO_BORROWER,17210991
SYN-B-LN-0085,SYN-B-BR-0085,BORROWER,19718609
SYN-B-LN-0085,SYN-B-CO-0085,CO_BORROWER,19718609
SYN-B-LN-0086,SYN-B-BR-0086,BORROWER,18297529
SYN-B-LN-0086,SYN-B-CO-0086,CO_BORROWER,18297529
SYN-B-LN-0087,SYN-B-BR-0087,BORROWER,23365446
SYN-B-LN-0087,SYN-B-CO-0087,CO_BORROWER,23365446
SYN-B-LN-0088,SYN-B-BR-0088,BORROWER,22192603
SYN-B-LN-0088,SYN-B-CO-0088,CO_BORROWER,22192603
SYN-B-LN-0089,SYN-B-BR-0089,BORROWER,27207834
SYN-B-LN-0089,SYN-B-CO-0089,CO_BORROWER,27207834
SYN-B-LN-0090,SYN-B-BR-0090,BORROWER,10912748
SYN-B-LN-0090,SYN-B-CO-0090,CO_BORROWER,10912748
SYN-B-LN-0091,SYN-B-BR-0091,BORROWER,15085761
SYN-B-LN-0091,SYN-B-CO-0091,CO_BORROWER,15085761
SYN-B-LN-0092,SYN-B-BR-0092,BORROWER,13414048
SYN-B-LN-0092,SYN-B-CO-0092,CO_BORROWER,13414048
SYN-B-LN-0093,SYN-B-BR-0093,BORROWER,18405017
SYN-B-LN-0093,SYN-B-CO-0093,CO_BORROWER,18405017
SYN-B-LN-0094,SYN-B-BR-0094,BORROWER,16851775
SYN-B-LN-0094,SYN-B-CO-0094,CO_BORROWER,16851775
SYN-B-LN-0095,SYN-B-BR-0095,BORROWER,21404341
SYN-B-LN-0095,SYN-B-CO-0095,CO_BORROWER,21404341
SYN-B-LN-0096,SYN-B-BR-0096,BORROWER,21675514
SYN-B-LN-0096,SYN-B-CO-0096,CO_BORROWER,21675514
SYN-B-LN-0097,SYN-B-BR-0097,BORROWER,25154729
SYN-B-LN-0097,SYN-B-CO-0097,CO_BORROWER,25154729
SYN-B-LN-0098,SYN-B-BR-0098,BORROWER,24146133
SYN-B-LN-0098,SYN-B-CO-0098,CO_BORROWER,24146133
SYN-B-LN-0099,SYN-B-BR-0099,BORROWER,13896130
SYN-B-LN-0099,SYN-B-CO-0099,CO_BORROWER,13896130
SYN-B-LN-0100,SYN-B-BR-0100,BORROWER,11743065
SYN-B-LN-0100,SYN-B-CO-0100,CO_BORROWER,11743065
SYN-B-LN-0101,SYN-B-BR-0101,BORROWER,16612233
SYN-B-LN-0101,SYN-B-CO-0101,CO_BORROWER,16612233
SYN-B-LN-0102,SYN-B-BR-0102,BORROWER,17040616
SYN-B-LN-0102,SYN-B-CO-0102,CO_BORROWER,17040616
SYN-B-LN-0103,SYN-B-BR-0103,BORROWER,20044605
SYN-B-LN-0103,SYN-B-CO-0103,CO_BORROWER,20044605
SYN-B-LN-0104,SYN-B-BR-0104,BORROWER,18594676
SYN-B-LN-0104,SYN-B-CO-0104,CO_BORROWER,18594676
SYN-B-LN-0105,SYN-B-BR-0105,BORROWER,23142587
SYN-B-LN-0105,SYN-B-CO-0105,CO_BORROWER,23142587
SYN-B-LN-0106,SYN-B-BR-0106,BORROWER,21987041
SYN-B-LN-0106,SYN-B-CO-0106,CO_BORROWER,21987041
SYN-B-LN-0107,SYN-B-BR-0107,BORROWER,26992624
SYN-B-LN-0107,SYN-B-CO-0107,CO_BORROWER,26992624
SYN-B-LN-0108,SYN-B-BR-0108,BORROWER,11142119
SYN-B-LN-0108,SYN-B-CO-0108,CO_BORROWER,11142119
SYN-B-LN-0109,SYN-B-BR-0109,BORROWER,15380701
SYN-B-LN-0109,SYN-B-CO-0109,CO_BORROWER,15380701
SYN-B-LN-0110,SYN-B-BR-0110,BORROWER,13238603
SYN-B-LN-0110,SYN-B-CO-0110,CO_BORROWER,13238603
SYN-B-LN-0111,SYN-B-BR-0111,BORROWER,18193382
SYN-B-LN-0111,SYN-B-CO-0111,CO_BORROWER,18193382
SYN-B-LN-0112,SYN-B-BR-0112,BORROWER,16660245
SYN-B-LN-0112,SYN-B-CO-0112,CO_BORROWER,16660245
SYN-B-LN-0113,SYN-B-BR-0113,BORROWER,21735079
SYN-B-LN-0113,SYN-B-CO-0113,CO_BORROWER,21735079
SYN-B-LN-0114,SYN-B-BR-0114,BORROWER,21954476
SYN-B-LN-0114,SYN-B-CO-0114,CO_BORROWER,21954476
SYN-B-LN-0115,SYN-B-BR-0115,BORROWER,24932404
SYN-B-LN-0115,SYN-B-CO-0115,CO_BORROWER,24932404
SYN-B-LN-0116,SYN-B-BR-0116,BORROWER,23940121
SYN-B-LN-0116,SYN-B-CO-0116,CO_BORROWER,23940121
SYN-B-LN-0117,SYN-B-BR-0117,BORROWER,13709309
SYN-B-LN-0117,SYN-B-CO-0117,CO_BORROWER,13709309
SYN-B-LN-0118,SYN-B-BR-0118,BORROWER,11989889
SYN-B-LN-0118,SYN-B-CO-0118,CO_BORROWER,11989889
SYN-B-LN-0119,SYN-B-BR-0119,BORROWER,16918932
SYN-B-LN-0119,SYN-B-CO-0119,CO_BORROWER,16918932
SYN-B-LN-0120,SYN-B-BR-0120,BORROWER,16868607
SYN-B-LN-0120,SYN-B-CO-0120,CO_BORROWER,16868607
SYN-B-LN-0121,SYN-B-BR-0121,BORROWER,19828164
SYN-B-LN-0121,SYN-B-CO-0121,CO_BORROWER,19828164
SYN-B-LN-0122,SYN-B-BR-0122,BORROWER,18397000
SYN-B-LN-0122,SYN-B-CO-0122,CO_BORROWER,18397000
SYN-B-LN-0123,SYN-B-BR-0123,BORROWER,23475327
SYN-B-LN-0123,SYN-B-CO-0123,CO_BORROWER,23475327
SYN-B-LN-0124,SYN-B-BR-0124,BORROWER,22294557
SYN-B-LN-0124,SYN-B-CO-0124,CO_BORROWER,22294557
SYN-B-LN-0125,SYN-B-BR-0125,BORROWER,26772866
SYN-B-LN-0125,SYN-B-CO-0125,CO_BORROWER,26772866
SYN-B-LN-0126,SYN-B-BR-0126,BORROWER,10989355
SYN-B-LN-0126,SYN-B-CO-0126,CO_BORROWER,10989355
SYN-B-LN-0127,SYN-B-BR-0127,BORROWER,15184737
SYN-B-LN-0127,SYN-B-CO-0127,CO_BORROWER,15184737
SYN-B-LN-0128,SYN-B-BR-0128,BORROWER,13501436
SYN-B-LN-0128,SYN-B-CO-0128,CO_BORROWER,13501436
SYN-B-LN-0129,SYN-B-BR-0129,BORROWER,18509590
SYN-B-LN-0129,SYN-B-CO-0129,CO_BORROWER,18509590
SYN-B-LN-0130,SYN-B-BR-0130,BORROWER,16467303
SYN-B-LN-0130,SYN-B-CO-0130,CO_BORROWER,16467303
SYN-B-LN-0131,SYN-B-BR-0131,BORROWER,21515550
SYN-B-LN-0131,SYN-B-CO-0131,CO_BORROWER,21515550
SYN-B-LN-0132,SYN-B-BR-0132,BORROWER,21769050
SYN-B-LN-0132,SYN-B-CO-0132,CO_BORROWER,21769050
SYN-B-LN-0133,SYN-B-BR-0133,BORROWER,25264257
SYN-B-LN-0133,SYN-B-CO-0133,CO_BORROWER,25264257
SYN-B-LN-0134,SYN-B-BR-0134,BORROWER,24248227
SYN-B-LN-0134,SYN-B-CO-0134,CO_BORROWER,24248227
SYN-B-LN-0135,SYN-B-BR-0135,BORROWER,13520186
SYN-B-LN-0135,SYN-B-CO-0135,CO_BORROWER,13520186
SYN-B-LN-0136,SYN-B-BR-0136,BORROWER,11825501
SYN-B-LN-0136,SYN-B-CO-0136,CO_BORROWER,11825501
SYN-B-LN-0137,SYN-B-BR-0137,BORROWER,16715211
SYN-B-LN-0137,SYN-B-CO-0137,CO_BORROWER,16715211
SYN-B-LN-0138,SYN-B-BR-0138,BORROWER,17126011
SYN-B-LN-0138,SYN-B-CO-0138,CO_BORROWER,17126011
SYN-B-LN-0139,SYN-B-BR-0139,BORROWER,20151466
SYN-B-LN-0139,SYN-B-CO-0139,CO_BORROWER,20151466
SYN-B-LN-0140,SYN-B-BR-0140,BORROWER,18197648
SYN-B-LN-0140,SYN-B-CO-0140,CO_BORROWER,18197648
SYN-B-LN-0141,SYN-B-BR-0141,BORROWER,23254529
SYN-B-LN-0141,SYN-B-CO-0141,CO_BORROWER,23254529
SYN-B-LN-0142,SYN-B-BR-0142,BORROWER,22090095
SYN-B-LN-0142,SYN-B-CO-0142,CO_BORROWER,22090095
SYN-B-LN-0143,SYN-B-BR-0143,BORROWER,27100802
SYN-B-LN-0143,SYN-B-CO-0143,CO_BORROWER,27100802
SYN-B-LN-0144,SYN-B-BR-0144,BORROWER,11218260
SYN-B-LN-0144,SYN-B-CO-0144,CO_BORROWER,11218260
SYN-B-LN-0145,SYN-B-BR-0145,BORROWER,14986141
SYN-B-LN-0145,SYN-B-CO-0145,CO_BORROWER,14986141
SYN-B-LN-0146,SYN-B-BR-0146,BORROWER,13326434
SYN-B-LN-0146,SYN-B-CO-0146,CO_BORROWER,13326434
SYN-B-LN-0147,SYN-B-BR-0147,BORROWER,18299610
SYN-B-LN-0147,SYN-B-CO-0147,CO_BORROWER,18299610
SYN-B-LN-0148,SYN-B-BR-0148,BORROWER,16756191
SYN-B-LN-0148,SYN-B-CO-0148,CO_BORROWER,16756191
SYN-B-LN-0149,SYN-B-BR-0149,BORROWER,21843376
SYN-B-LN-0149,SYN-B-CO-0149,CO_BORROWER,21843376
SYN-B-LN-0150,SYN-B-BR-0150,BORROWER,21581440
SYN-B-LN-0150,SYN-B-CO-0150,CO_BORROWER,21581440
SYN-B-LN-0151,SYN-B-BR-0151,BORROWER,25044108
SYN-B-LN-0151,SYN-B-CO-0151,CO_BORROWER,25044108
SYN-B-LN-0152,SYN-B-BR-0152,BORROWER,24043428
SYN-B-LN-0152,SYN-B-CO-0152,CO_BORROWER,24043428
SYN-B-LN-0153,SYN-B-BR-0153,BORROWER,13803015
SYN-B-LN-0153,SYN-B-CO-0153,CO_BORROWER,13803015
SYN-B-LN-0154,SYN-B-BR-0154,BORROWER,12071824
