loan_id,party_id,party_role,principal_minor
SYN-A-LN-0014,SYN-A-CO-0014,CO_BORROWER,16758587
SYN-A-LN-0014,SYN-A-GU-0014,LINKED_PARTY,16758587
SYN-A-LN-0015,SYN-A-BR-0015,BORROWER,21165586
SYN-A-LN-0015,SYN-A-CO-0015,CO_BORROWER,21165586
SYN-A-LN-0015,SYN-A-GU-0015,LINKED_PARTY,21165586
SYN-A-LN-0016,SYN-A-BR-0016,BORROWER,20372458
SYN-A-LN-0016,SYN-A-CO-0016,CO_BORROWER,20372458
SYN-A-LN-0016,SYN-A-GU-0016,LINKED_PARTY,20372458
SYN-A-LN-0017,SYN-A-BR-0017,BORROWER,25303580
SYN-A-LN-0017,SYN-A-CO-0017,CO_BORROWER,25303580
SYN-A-LN-0017,SYN-A-GU-0017,LINKED_PARTY,25303580
SYN-A-LN-0018,SYN-A-BR-0018,BORROWER,8961429
SYN-A-LN-0018,SYN-A-CO-0018,CO_BORROWER,8961429
SYN-A-LN-0018,SYN-A-GU-0018,LINKED_PARTY,8961429
SYN-A-LN-0019,SYN-A-BR-0019,BORROWER,12753125
SYN-A-LN-0019,SYN-A-CO-0019,CO_BORROWER,12753125
SYN-A-LN-0019,SYN-A-GU-0019,LINKED_PARTY,12753125
SYN-A-LN-0020,SYN-A-BR-0020,BORROWER,11262848
SYN-A-LN-0020,SYN-A-CO-0020,CO_BORROWER,11262848
SYN-A-LN-0020,SYN-A-GU-0020,LINKED_PARTY,11262848
SYN-A-LN-0021,SYN-A-BR-0021,BORROWER,15822360
SYN-A-LN-0021,SYN-A-CO-0021,CO_BORROWER,15822360
SYN-A-LN-0021,SYN-A-GU-0021,LINKED_PARTY,15822360
SYN-A-LN-0022,SYN-A-BR-0022,BORROWER,14767443
SYN-A-LN-0022,SYN-A-CO-0022,CO_BORROWER,14767443
SYN-A-LN-0022,SYN-A-GU-0022,LINKED_PARTY,14767443
SYN-A-LN-0023,SYN-A-BR-0023,BORROWER,19588899
SYN-A-LN-0023,SYN-A-CO-0023,CO_BORROWER,19588899
SYN-A-LN-0023,SYN-A-GU-0023,LINKED_PARTY,19588899
SYN-A-LN-0024,SYN-A-BR-0024,BORROWER,20078972
SYN-A-LN-0024,SYN-A-CO-0024,CO_BORROWER,20078972
SYN-A-LN-0024,SYN-A-GU-0024,LINKED_PARTY,20078972
SYN-A-LN-0025,SYN-A-BR-0025,BORROWER,23101534
SYN-A-LN-0025,SYN-A-CO-0025,CO_BORROWER,23101534
SYN-A-LN-0025,SYN-A-GU-0025,LINKED_PARTY,23101534
SYN-A-LN-0026,SYN-A-BR-0026,BORROWER,22442084
SYN-A-LN-0026,SYN-A-CO-0026,CO_BORROWER,22442084
SYN-A-LN-0026,SYN-A-GU-0026,LINKED_PARTY,22442084
SYN-A-LN-0027,SYN-A-BR-0027,BORROWER,11026179
SYN-A-LN-0027,SYN-A-CO-0027,CO_BORROWER,11026179
SYN-A-LN-0027,SYN-A-GU-0027,LINKED_PARTY,11026179
SYN-A-LN-0028,SYN-A-BR-0028,BORROWER,9941585
SYN-A-LN-0028,SYN-A-CO-0028,CO_BORROWER,9941585
SYN-A-LN-0028,SYN-A-GU-0028,LINKED_PARTY,9941585
SYN-A-LN-0029,SYN-A-BR-0029,BORROWER,14393917
SYN-A-LN-0029,SYN-A-CO-0029,CO_BORROWER,14393917
SYN-A-LN-0029,SYN-A-GU-0029,LINKED_PARTY,14393917
SYN-A-LN-0030,SYN-A-BR-0030,BORROWER,14670233
SYN-A-LN-0030,SYN-A-CO-0030,CO_BORROWER,14670233
SYN-A-LN-0030,SYN-A-GU-0030,LINKED_PARTY,14670233
SYN-A-LN-0031,SYN-A-BR-0031,BORROWER,17575449
SYN-A-LN-0031,SYN-A-CO-0031,CO_BORROWER,17575449
SYN-A-LN-0031,SYN-A-GU-0031,LINKED_PARTY,17575449
SYN-A-LN-0032,SYN-A-BR-0032,BORROWER,16580430
SYN-A-LN-0032,SYN-A-CO-0032,CO_BORROWER,16580430
SYN-A-LN-0032,SYN-A-GU-0032,LINKED_PARTY,16580430
SYN-A-LN-0033,SYN-A-BR-0033,BORROWER,21469901
SYN-A-LN-0033,SYN-A-CO-0033,CO_BORROWER,21469901
SYN-A-LN-0033,SYN-A-GU-0033,LINKED_PARTY,21469901
SYN-A-LN-0034,SYN-A-BR-0034,BORROWER,20657394
SYN-A-LN-0034,SYN-A-CO-0034,CO_BORROWER,20657394
SYN-A-LN-0034,SYN-A-GU-0034,LINKED_PARTY,20657394
SYN-A-LN-0035,SYN-A-BR-0035,BORROWER,25097573
SYN-A-LN-0035,SYN-A-CO-0035,CO_BORROWER,25097573
SYN-A-LN-0035,SYN-A-GU-0035,LINKED_PARTY,25097573
SYN-A-LN-0036,SYN-A-BR-0036,BORROWER,8838563
SYN-A-LN-0036,SYN-A-CO-0036,CO_BORROWER,8838563
SYN-A-LN-0036,SYN-A-GU-0036,LINKED_PARTY,8838563
SYN-A-LN-0037,SYN-A-BR-0037,BORROWER,12590638
SYN-A-LN-0037,SYN-A-CO-0037,CO_BORROWER,12590638
SYN-A-LN-0037,SYN-A-GU-0037,LINKED_PARTY,12590638
SYN-A-LN-0038,SYN-A-BR-0038,BORROWER,11486454
SYN-A-LN-0038,SYN-A-CO-0038,CO_BORROWER,11486454
SYN-A-LN-0038,SYN-A-GU-0038,LINKED_PARTY,11486454
SYN-A-LN-0039,SYN-A-BR-0039,BORROWER,16097358
SYN-A-LN-0039,SYN-A-CO-0039,CO_BORROWER,16097358
SYN-A-LN-0039,SYN-A-GU-0039,LINKED_PARTY,16097358
SYN-A-LN-0040,SYN-A-BR-0040,BORROWER,14596421
SYN-A-LN-0040,SYN-A-CO-0040,CO_BORROWER,14596421
SYN-A-LN-0040,SYN-A-GU-0040,LINKED_PARTY,14596421
SYN-A-LN-0041,SYN-A-BR-0041,BORROWER,19391046
SYN-A-LN-0041,SYN-A-CO-0041,CO_BORROWER,19391046
SYN-A-LN-0041,SYN-A-GU-0041,LINKED_PARTY,19391046
SYN-A-LN-0042,SYN-A-BR-0042,BORROWER,19909386
SYN-A-LN-0042,SYN-A-CO-0042,CO_BORROWER,19909386
SYN-A-LN-0042,SYN-A-GU-0042,LINKED_PARTY,19909386
SYN-A-LN-0043,SYN-A-BR-0043,BORROWER,23409018
SYN-A-LN-0043,SYN-A-CO-0043,CO_BORROWER,23409018
SYN-A-LN-0043,SYN-A-GU-0043,LINKED_PARTY,23409018
SYN-A-LN-0044,SYN-A-BR-0044,BORROWER,22730911
SYN-A-LN-0044,SYN-A-CO-0044,CO_BORROWER,22730911
SYN-A-LN-0044,SYN-A-GU-0044,LINKED_PARTY,22730911
SYN-A-LN-0045,SYN-A-BR-0045,BORROWER,10874071
SYN-A-LN-0045,SYN-A-CO-0045,CO_BORROWER,10874071
SYN-A-LN-0045,SYN-A-GU-0045,LINKED_PARTY,10874071
SYN-A-LN-0046,SYN-A-BR-0046,BORROWER,9805281
SYN-A-LN-0046,SYN-A-CO-0046,CO_BORROWER,9805281
SYN-A-LN-0046,SYN-A-GU-0046,LINKED_PARTY,9805281
SYN-A-LN-0047,SYN-A-BR-0047,BORROWER,14220600
SYN-A-LN-0047,SYN-A-CO-0047,CO_BORROWER,14220600
SYN-A-LN-0047,SYN-A-GU-0047,LINKED_PARTY,14220600
SYN-A-LN-0048,SYN-A-BR-0048,BORROWER,14894091
SYN-A-LN-0048,SYN-A-CO-0048,CO_BORROWER,14894091
SYN-A-LN-0048,SYN-A-GU-0048,LINKED_PARTY,14894091
SYN-A-LN-0049,SYN-A-BR-0049,BORROWER,17862019
SYN-A-LN-0049,SYN-A-CO-0049,CO_BORROWER,17862019
SYN-A-LN-0049,SYN-A-GU-0049,LINKED_PARTY,17862019
SYN-A-LN-0050,SYN-A-BR-0050,BORROWER,16400763
SYN-A-LN-0050,SYN-A-CO-0050,CO_BORROWER,16400763
SYN-A-LN-0050,SYN-A-GU-0050,LINKED_PARTY,16400763
SYN-A-LN-0051,SYN-A-BR-0051,BORROWER,21267965
SYN-A-LN-0051,SYN-A-CO-0051,CO_BORROWER,21267965
SYN-A-LN-0051,SYN-A-GU-0051,LINKED_PARTY,21267965
SYN-A-LN-0052,SYN-A-BR-0052,BORROWER,20467945
SYN-A-LN-0052,SYN-A-CO-0052,CO_BORROWER,20467945
SYN-A-LN-0052,SYN-A-GU-0052,LINKED_PARTY,20467945
SYN-A-LN-0053,SYN-A-BR-0053,BORROWER,25404987
SYN-A-LN-0053,SYN-A-CO-0053,CO_BORROWER,25404987
SYN-A-LN-0053,SYN-A-GU-0053,LINKED_PARTY,25404987
SYN-A-LN-0054,SYN-A-BR-0054,BORROWER,9022669
SYN-A-LN-0054,SYN-A-CO-0054,CO_BORROWER,9022669
SYN-A-LN-0054,SYN-A-GU-0054,LINKED_PARTY,9022669
SYN-A-LN-0055,SYN-A-BR-0055,BORROWER,12425969
SYN-A-LN-0055,SYN-A-CO-0055,CO_BORROWER,12425969
SYN-A-LN-0055,SYN-A-GU-0055,LINKED_PARTY,12425969
SYN-A-LN-0056,SYN-A-BR-0056,BORROWER,11337571
SYN-A-LN-0056,SYN-A-CO-0056,CO_BORROWER,11337571
SYN-A-LN-0056,SYN-A-GU-0056,LINKED_PARTY,11337571
SYN-A-LN-0057,SYN-A-BR-0057,BORROWER,15914744
SYN-A-LN-0057,SYN-A-CO-0057,CO_BORROWER,15914744
SYN-A-LN-0057,SYN-A-GU-0057,LINKED_PARTY,15914744
SYN-A-LN-0058,SYN-A-BR-0058,BORROWER,14852488
SYN-A-LN-0058,SYN-A-CO-0058,CO_BORROWER,14852488
SYN-A-LN-0058,SYN-A-GU-0058,LINKED_PARTY,14852488
SYN-A-LN-0059,SYN-A-BR-0059,BORROWER,19686503
SYN-A-LN-0059,SYN-A-CO-0059,CO_BORROWER,19686503
SYN-A-LN-0059,SYN-A-GU-0059,LINKED_PARTY,19686503
SYN-A-LN-0060,SYN-A-BR-0060,BORROWER,19737803
SYN-A-LN-0060,SYN-A-CO-0060,CO_BORROWER,19737803
SYN-A-LN-0060,SYN-A-GU-0060,LINKED_PARTY,19737803
SYN-A-LN-0061,SYN-A-BR-0061,BORROWER,23205035
SYN-A-LN-0061,SYN-A-CO-0061,CO_BORROWER,23205035
SYN-A-LN-0061,SYN-A-GU-0061,LINKED_PARTY,23205035
SYN-A-LN-0062,SYN-A-BR-0062,BORROWER,22538928
SYN-A-LN-0062,SYN-A-CO-0062,CO_BORROWER,22538928
SYN-A-LN-0062,SYN-A-GU-0062,LINKED_PARTY,22538928
SYN-A-LN-0063,SYN-A-BR-0063,BORROWER,11101545
SYN-A-LN-0063,SYN-A-CO-0063,CO_BORROWER,11101545
SYN-A-LN-0063,SYN-A-GU-0063,LINKED_PARTY,11101545
SYN-A-LN-0064,SYN-A-BR-0064,BORROWER,10009523
SYN-A-LN-0064,SYN-A-CO-0064,CO_BORROWER,10009523
SYN-A-LN-0064,SYN-A-GU-0064,LINKED_PARTY,10009523
SYN-A-LN-0065,SYN-A-BR-0065,BORROWER,14044763
SYN-A-LN-0065,SYN-A-CO-0065,CO_BORROWER,14044763
SYN-A-LN-0065,SYN-A-GU-0065,LINKED_PARTY,14044763
SYN-A-LN-0066,SYN-A-BR-0066,BORROWER,14745204
SYN-A-LN-0066,SYN-A-CO-0066,CO_BORROWER,14745204
SYN-A-LN-0066,SYN-A-GU-0066,LINKED_PARTY,14745204
SYN-A-LN-0067,SYN-A-BR-0067,BORROWER,17671772
SYN-A-LN-0067,SYN-A-CO-0067,CO_BORROWER,17671772
SYN-A-LN-0067,SYN-A-GU-0067,LINKED_PARTY,17671772
SYN-A-LN-0068,SYN-A-BR-0068,BORROWER,16669701
SYN-A-LN-0068,SYN-A-CO-0068,CO_BORROWER,16669701
SYN-A-LN-0068,SYN-A-GU-0068,LINKED_PARTY,16669701
SYN-A-LN-0069,SYN-A-BR-0069,BORROWER,21569439
SYN-A-LN-0069,SYN-A-CO-0069,CO_BORROWER,21569439
SYN-A-LN-0069,SYN-A-GU-0069,LINKED_PARTY,21569439
SYN-A-LN-0070,SYN-A-BR-0070,BORROWER,20276473
SYN-A-LN-0070,SYN-A-CO-0070,CO_BORROWER,20276473
SYN-A-LN-0070,SYN-A-GU-0070,LINKED_PARTY,20276473
SYN-A-LN-0071,SYN-A-BR-0071,BORROWER,25201106
SYN-A-LN-0071,SYN-A-CO-0071,CO_BORROWER,25201106
SYN-A-LN-0071,SYN-A-GU-0071,LINKED_PARTY,25201106
SYN-A-LN-0072,SYN-A-BR-0072,BORROWER,8900058
SYN-A-LN-0072,SYN-A-CO-0072,CO_BORROWER,8900058
SYN-A-LN-0072,SYN-A-GU-0072,LINKED_PARTY,8900058
SYN-A-LN-0073,SYN-A-BR-0073,BORROWER,12672160
SYN-A-LN-0073,SYN-A-CO-0073,CO_BORROWER,12672160
SYN-A-LN-0073,SYN-A-GU-0073,LINKED_PARTY,12672160
SYN-A-LN-0074,SYN-A-BR-0074,BORROWER,11560602
SYN-A-LN-0074,SYN-A-CO-0074,CO_BORROWER,11560602
SYN-A-LN-0074,SYN-A-GU-0074,LINKED_PARTY,11560602
SYN-A-LN-0075,SYN-A-BR-0075,BORROWER,15729274
SYN-A-LN-0075,SYN-A-CO-0075,CO_BORROWER,15729274
SYN-A-LN-0075,SYN-A-GU-0075,LINKED_PARTY,15729274
SYN-A-LN-0076,SYN-A-BR-0076,BORROWER,14682085
SYN-A-LN-0076,SYN-A-CO-0076,CO_BORROWER,14682085
SYN-A-LN-0076,SYN-A-GU-0076,LINKED_PARTY,14682085
SYN-A-LN-0077,SYN-A-BR-0077,BORROWER,19490410
SYN-A-LN-0077,SYN-A-CO-0077,CO_BORROWER,19490410
SYN-A-LN-0077,SYN-A-GU-0077,LINKED_PARTY,19490410
SYN-A-LN-0078,SYN-A-BR-0078,BORROWER,19994431
SYN-A-LN-0078,SYN-A-CO-0078,CO_BORROWER,19994431
SYN-A-LN-0078,SYN-A-GU-0078,LINKED_PARTY,19994431
SYN-A-LN-0079,SYN-A-BR-0079,BORROWER,23509485
SYN-A-LN-0079,SYN-A-CO-0079,CO_BORROWER,23509485
SYN-A-LN-0079,SYN-A-GU-0079,LINKED_PARTY,23509485
SYN-A-LN-0080,SYN-A-BR-0080,BORROWER,22344683
SYN-A-LN-0080,SYN-A-CO-0080,CO_BORROWER,22344683
SYN-A-LN-0080,SYN-A-GU-0080,LINKED_PARTY,22344683
SYN-A-LN-0081,SYN-A-BR-0081,BORROWER,10950350
SYN-A-LN-0081,SYN-A-CO-0081,CO_BORROWER,10950350
SYN-A-LN-0081,SYN-A-GU-0081,LINKED_PARTY,10950350
SYN-A-LN-0082,SYN-A-BR-0082,BORROWER,9873502
SYN-A-LN-0082,SYN-A-CO-0082,CO_BORROWER,9873502
SYN-A-LN-0082,SYN-A-GU-0082,LINKED_PARTY,9873502
SYN-A-LN-0083,SYN-A-BR-0083,BORROWER,14307579
SYN-A-LN-0083,SYN-A-CO-0083,CO_BORROWER,14307579
SYN-A-LN-0083,SYN-A-GU-0083,LINKED_PARTY,14307579
SYN-A-LN-0084,SYN-A-BR-0084,BORROWER,14967997
SYN-A-LN-0084,SYN-A-CO-0084,CO_BORROWER,14967997
SYN-A-LN-0084,SYN-A-GU-0084,LINKED_PARTY,14967997
SYN-A-LN-0085,SYN-A-BR-0085,BORROWER,17478340
SYN-A-LN-0085,SYN-A-CO-0085,CO_BORROWER,17478340
SYN-A-LN-0085,SYN-A-GU-0085,LINKED_PARTY,17478340
SYN-A-LN-0086,SYN-A-BR-0086,BORROWER,16490782
SYN-A-LN-0086,SYN-A-CO-0086,CO_BORROWER,16490782
SYN-A-LN-0086,SYN-A-GU-0086,LINKED_PARTY,16490782
SYN-A-LN-0087,SYN-A-BR-0087,BORROWER,21369407
SYN-A-LN-0087,SYN-A-CO-0087,CO_BORROWER,21369407
SYN-A-LN-0087,SYN-A-GU-0087,LINKED_PARTY,21369407
SYN-A-LN-0088,SYN-A-BR-0088,BORROWER,20562926
SYN-A-LN-0088,SYN-A-CO-0088,CO_BORROWER,20562926
SYN-A-LN-0088,SYN-A-GU-0088,LINKED_PARTY,20562926
SYN-A-LN-0089,SYN-A-BR-0089,BORROWER,25505323
SYN-A-LN-0089,SYN-A-CO-0089,CO_BORROWER,25505323
SYN-A-LN-0089,SYN-A-GU-0089,LINKED_PARTY,25505323
SYN-A-LN-0090,SYN-A-BR-0090,BORROWER,8776950
SYN-A-LN-0090,SYN-A-CO-0090,CO_BORROWER,8776950
SYN-A-LN-0090,SYN-A-GU-0090,LINKED_PARTY,8776950
SYN-A-LN-0091,SYN-A-BR-0091,BORROWER,12508571
SYN-A-LN-0091,SYN-A-CO-0091,CO_BORROWER,12508571
SYN-A-LN-0091,SYN-A-GU-0091,LINKED_PARTY,12508571
SYN-A-LN-0092,SYN-A-BR-0092,BORROWER,11412108
SYN-A-LN-0092,SYN-A-CO-0092,CO_BORROWER,11412108
SYN-A-LN-0092,SYN-A-GU-0092,LINKED_PARTY,11412108
SYN-A-LN-0093,SYN-A-BR-0093,BORROWER,16006414
SYN-A-LN-0093,SYN-A-CO-0093,CO_BORROWER,16006414
SYN-A-LN-0093,SYN-A-GU-0093,LINKED_PARTY,16006414
SYN-A-LN-0094,SYN-A-BR-0094,BORROWER,14937213
SYN-A-LN-0094,SYN-A-CO-0094,CO_BORROWER,14937213
SYN-A-LN-0094,SYN-A-GU-0094,LINKED_PARTY,14937213
SYN-A-LN-0095,SYN-A-BR-0095,BORROWER,19290819
SYN-A-LN-0095,SYN-A-CO-0095,CO_BORROWER,19290819
SYN-A-LN-0095,SYN-A-GU-0095,LINKED_PARTY,19290819
SYN-A-LN-0096,SYN-A-BR-0096,BORROWER,19823841
SYN-A-LN-0096,SYN-A-CO-0096,CO_BORROWER,19823841
SYN-A-LN-0096,SYN-A-GU-0096,LINKED_PARTY,19823841
SYN-A-LN-0097,SYN-A-BR-0097,BORROWER,23307532
SYN-A-LN-0097,SYN-A-CO-0097,CO_BORROWER,23307532
SYN-A-LN-0097,SYN-A-GU-0097,LINKED_PARTY,23307532
SYN-A-LN-0098,SYN-A-BR-0098,BORROWER,22635206
SYN-A-LN-0098,SYN-A-CO-0098,CO_BORROWER,22635206
SYN-A-LN-0098,SYN-A-GU-0098,LINKED_PARTY,22635206
SYN-A-LN-0099,SYN-A-BR-0099,BORROWER,11176436
SYN-A-LN-0099,SYN-A-CO-0099,CO_BORROWER,11176436
SYN-A-LN-0099,SYN-A-GU-0099,LINKED_PARTY,11176436
SYN-A-LN-0100,SYN-A-BR-0100,BORROWER,9736928
SYN-A-LN-0100,SYN-A-CO-0100,CO_BORROWER,9736928
SYN-A-LN-0100,SYN-A-GU-0100,LINKED_PARTY,9736928
SYN-A-LN-0101,SYN-A-BR-0101,BORROWER,14132991
SYN-A-LN-0101,SYN-A-CO-0101,CO_BORROWER,14132991
SYN-A-LN-0101,SYN-A-GU-0101,LINKED_PARTY,14132991
SYN-A-LN-0102,SYN-A-BR-0102,BORROWER,14819825
SYN-A-LN-0102,SYN-A-CO-0102,CO_BORROWER,14819825
SYN-A-LN-0102,SYN-A-GU-0102,LINKED_PARTY,14819825
SYN-A-LN-0103,SYN-A-BR-0103,BORROWER,17767299
SYN-A-LN-0103,SYN-A-CO-0103,CO_BORROWER,17767299
SYN-A-LN-0103,SYN-A-GU-0103,LINKED_PARTY,17767299
SYN-A-LN-0104,SYN-A-BR-0104,BORROWER,16758587
SYN-A-LN-0104,SYN-A-CO-0104,CO_BORROWER,16758587
SYN-A-LN-0104,SYN-A-GU-0104,LINKED_PARTY,16758587
SYN-A-LN-0105,SYN-A-BR-0105,BORROWER,21165586
SYN-A-LN-0105,SYN-A-CO-0105,CO_BORROWER,21165586
SYN-A-LN-0105,SYN-A-GU-0105,LINKED_PARTY,21165586
SYN-A-LN-0106,SYN-A-BR-0106,BORROWER,20372458
SYN-A-LN-0106,SYN-A-CO-0106,CO_BORROWER,20372458
SYN-A-LN-0106,SYN-A-GU-0106,LINKED_PARTY,20372458
SYN-A-LN-0107,SYN-A-BR-0107,BORROWER,25303580
SYN-A-LN-0107,SYN-A-CO-0107,CO_BORROWER,25303580
SYN-A-LN-0107,SYN-A-GU-0107,LINKED_PARTY,25303580
SYN-A-LN-0108,SYN-A-BR-0108,BORROWER,8961429
SYN-A-LN-0108,SYN-A-CO-0108,CO_BORROWER,8961429
SYN-A-LN-0108,SYN-A-GU-0108,LINKED_PARTY,8961429
SYN-A-LN-0109,SYN-A-BR-0109,BORROWER,12753125
SYN-A-LN-0109,SYN-A-CO-0109,CO_BORROWER,12753125
SYN-A-LN-0109,SYN-A-GU-0109,LINKED_PARTY,12753125
SYN-A-LN-0110,SYN-A-BR-0110,BORROWER,11262848
SYN-A-LN-0110,SYN-A-CO-0110,CO_BORROWER,11262848
SYN-A-LN-0110,SYN-A-GU-0110,LINKED_PARTY,11262848
SYN-A-LN-0111,SYN-A-BR-0111,BORROWER,15822360
SYN-A-LN-0111,SYN-A-CO-0111,CO_BORROWER,15822360
SYN-A-LN-0111,SYN-A-GU-0111,LINKED_PARTY,15822360
SYN-A-LN-0112,SYN-A-BR-0112,BORROWER,14767443
SYN-A-LN-0112,SYN-A-CO-0112,CO_BORROWER,14767443
SYN-A-LN-0112,SYN-A-GU-0112,LINKED_PARTY,14767443
SYN-A-LN-0113,SYN-A-BR-0113,BORROWER,19588899
SYN-A-LN-0113,SYN-A-CO-0113,CO_BORROWER,19588899
SYN-A-LN-0113,SYN-A-GU-0113,LINKED_PARTY,19588899
SYN-A-LN-0114,SYN-A-BR-0114,BORROWER,20078972
SYN-A-LN-0114,SYN-A-CO-0114,CO_BORROWER,20078972
SYN-A-LN-0114,SYN-A-GU-0114,LINKED_PARTY,20078972
SYN-A-LN-0115,SYN-A-BR-0115,BORROWER,23101534
SYN-A-LN-0115,SYN-A-CO-0115,CO_BORROWER,23101534
SYN-A-LN-0115,SYN-A-GU-0115,LINKED_PARTY,23101534
SYN-A-LN-0116,SYN-A-BR-0116,BORROWER,22442084
SYN-A-LN-0116,SYN-A-CO-0116,CO_BORROWER,22442084
SYN-A-LN-0116,SYN-A-GU-0116,LINKED_PARTY,22442084
SYN-A-LN-0117,SYN-A-BR-0117,BORROWER,11026179
SYN-A-LN-0117,SYN-A-CO-0117,CO_BORROWER,11026179
SYN-A-LN-0117,SYN-A-GU-0117,LINKED_PARTY,11026179
SYN-A-LN-0118,SYN-A-BR-0118,BORROWER,9941585
SYN-A-LN-0118,SYN-A-CO-0118,CO_BORROWER,9941585
SYN-A-LN-0118,SYN-A-GU-0118,LINKED_PARTY,9941585
SYN-A-LN-0119,SYN-A-BR-0119,BORROWER,14393917
SYN-A-LN-0119,SYN-A-CO-0119,CO_BORROWER,14393917
SYN-A-LN-0119,SYN-A-GU-0119,LINKED_PARTY,14393917
SYN-A-LN-0120,SYN-A-BR-0120,BORROWER,14670233
SYN-A-LN-0120,SYN-A-CO-0120,CO_BORROWER,14670233
SYN-A-LN-0120,SYN-A-GU-0120,LINKED_PARTY,14670233
SYN-A-LN-0121,SYN-A-BR-0121,BORROWER,17575449
SYN-A-LN-0121,SYN-A-CO-0121,CO_BORROWER,17575449
SYN-A-LN-0122,SYN-A-BR-0122,BORROWER,16580430
SYN-A-LN-0122,SYN-A-CO-0122,CO_BORROWER,16580430
SYN-A-LN-0123,SYN-A-BR-0123,BORROWER,21469901
SYN-A-LN-0123,SYN-A-CO-0123,CO_BORROWER,21469901
SYN-A-LN-0124,SYN-A-BR-0124,BORROWER,20657394
SYN-A-LN-0124,SYN-A-CO-0124,CO_BORROWER,20657394
SYN-A-LN-0125,SYN-A-BR-0125,BORROWER,25097573
SYN-A-LN-0125,SYN-A-CO-0125,CO_BORROWER,25097573
SYN-A-LN-0126,SYN-A-BR-0126,BORROWER,8838563
SYN-A-LN-0126,SYN-A-CO-0126,CO_BORROWER,8838563
SYN-A-LN-0127,SYN-A-BR-0127,BORROWER,12590638
SYN-A-LN-0127,SYN-A-CO-0127,CO_BORROWER,12590638
SYN-A-LN-0128,SYN-A-BR-0128,BORROWER,11486454
SYN-A-LN-0128,SYN-A-CO-0128,CO_BORROWER,11486454
SYN-A-LN-0129,SYN-A-BR-0129,BORROWER,16097358
SYN-A-LN-0129,SYN-A-CO-0129,CO_BORROWER,16097358
SYN-A-LN-0130,SYN-A-BR-0130,BORROWER,14596421
SYN-A-LN-0130,SYN-A-CO-0130,CO_BORROWER,14596421
SYN-A-LN-0131,SYN-A-BR-0131,BORROWER,19391046
SYN-A-LN-0131,SYN-A-CO-0131,CO_BORROWER,19391046
SYN-A-LN-0132,SYN-A-BR-0132,BORROWER,19909386
SYN-A-LN-0132,SYN-A-CO-0132,CO_BORROWER,19909386
