loan_id,party_id,party_role,principal_minor
SYN-D-LN-0016,SYN-D-BR-0016,BORROWER,22466112
SYN-D-LN-0016,SYN-D-CO-0016,CO_BORROWER,22466112
SYN-D-LN-0016,SYN-D-GU-0016,LINKED_PARTY,22466112
SYN-D-LN-0017,SYN-D-BR-0017,BORROWER,27209941
SYN-D-LN-0017,SYN-D-CO-0017,CO_BORROWER,27209941
SYN-D-LN-0017,SYN-D-GU-0017,LINKED_PARTY,27209941
SYN-D-LN-0018,SYN-D-BR-0018,BORROWER,13108582
SYN-D-LN-0018,SYN-D-CO-0018,CO_BORROWER,13108582
SYN-D-LN-0018,SYN-D-GU-0018,LINKED_PARTY,13108582
SYN-D-LN-0019,SYN-D-BR-0019,BORROWER,17611107
SYN-D-LN-0019,SYN-D-CO-0019,CO_BORROWER,17611107
SYN-D-LN-0019,SYN-D-GU-0019,LINKED_PARTY,17611107
SYN-D-LN-0020,SYN-D-BR-0020,BORROWER,14796717
SYN-D-LN-0020,SYN-D-CO-0020,CO_BORROWER,14796717
SYN-D-LN-0020,SYN-D-GU-0020,LINKED_PARTY,14796717
SYN-D-LN-0021,SYN-D-BR-0021,BORROWER,19899206
SYN-D-LN-0021,SYN-D-CO-0021,CO_BORROWER,19899206
SYN-D-LN-0021,SYN-D-GU-0021,LINKED_PARTY,19899206
SYN-D-LN-0022,SYN-D-BR-0022,BORROWER,17870095
SYN-D-LN-0022,SYN-D-CO-0022,CO_BORROWER,17870095
SYN-D-LN-0022,SYN-D-GU-0022,LINKED_PARTY,17870095
SYN-D-LN-0023,SYN-D-BR-0023,BORROWER,22904595
SYN-D-LN-0023,SYN-D-CO-0023,CO_BORROWER,22904595
SYN-D-LN-0023,SYN-D-GU-0023,LINKED_PARTY,22904595
SYN-D-LN-0024,SYN-D-BR-0024,BORROWER,22765957
SYN-D-LN-0024,SYN-D-CO-0024,CO_BORROWER,22765957
SYN-D-LN-0024,SYN-D-GU-0024,LINKED_PARTY,22765957
SYN-D-LN-0025,SYN-D-BR-0025,BORROWER,25475652
SYN-D-LN-0025,SYN-D-CO-0025,CO_BORROWER,25475652
SYN-D-LN-0025,SYN-D-GU-0025,LINKED_PARTY,25475652
SYN-D-LN-0026,SYN-D-BR-0026,BORROWER,24132861
SYN-D-LN-0026,SYN-D-CO-0026,CO_BORROWER,24132861
SYN-D-LN-0026,SYN-D-GU-0026,LINKED_PARTY,24132861
SYN-D-LN-0027,SYN-D-BR-0027,BORROWER,16128853
SYN-D-LN-0027,SYN-D-CO-0027,CO_BORROWER,16128853
SYN-D-LN-0027,SYN-D-GU-0027,LINKED_PARTY,16128853
SYN-D-LN-0028,SYN-D-BR-0028,BORROWER,13728582
SYN-D-LN-0028,SYN-D-CO-0028,CO_BORROWER,13728582
SYN-D-LN-0028,SYN-D-GU-0028,LINKED_PARTY,13728582
SYN-D-LN-0029,SYN-D-BR-0029,BORROWER,18910200
SYN-D-LN-0029,SYN-D-CO-0029,CO_BORROWER,18910200
SYN-D-LN-0029,SYN-D-GU-0029,LINKED_PARTY,18910200
SYN-D-LN-0030,SYN-D-BR-0030,BORROWER,18450219
SYN-D-LN-0030,SYN-D-CO-0030,CO_BORROWER,18450219
SYN-D-LN-0030,SYN-D-GU-0030,LINKED_PARTY,18450219
SYN-D-LN-0031,SYN-D-BR-0031,BORROWER,21268064
SYN-D-LN-0031,SYN-D-CO-0031,CO_BORROWER,21268064
SYN-D-LN-0031,SYN-D-GU-0031,LINKED_PARTY,21268064
SYN-D-LN-0032,SYN-D-BR-0032,BORROWER,19386901
SYN-D-LN-0032,SYN-D-CO-0032,CO_BORROWER,19386901
SYN-D-LN-0032,SYN-D-GU-0032,LINKED_PARTY,19386901
SYN-D-LN-0033,SYN-D-BR-0033,BORROWER,24343022
SYN-D-LN-0033,SYN-D-CO-0033,CO_BORROWER,24343022
SYN-D-LN-0033,SYN-D-GU-0033,LINKED_PARTY,24343022
SYN-D-LN-0034,SYN-D-BR-0034,BORROWER,22780330
SYN-D-LN-0034,SYN-D-CO-0034,CO_BORROWER,22780330
SYN-D-LN-0034,SYN-D-GU-0034,LINKED_PARTY,22780330
SYN-D-LN-0035,SYN-D-BR-0035,BORROWER,26988414
SYN-D-LN-0035,SYN-D-CO-0035,CO_BORROWER,26988414
SYN-D-LN-0035,SYN-D-GU-0035,LINKED_PARTY,26988414
SYN-D-LN-0036,SYN-D-BR-0036,BORROWER,12928856
SYN-D-LN-0036,SYN-D-CO-0036,CO_BORROWER,12928856
SYN-D-LN-0036,SYN-D-GU-0036,LINKED_PARTY,12928856
SYN-D-LN-0037,SYN-D-BR-0037,BORROWER,17386726
SYN-D-LN-0037,SYN-D-CO-0037,CO_BORROWER,17386726
SYN-D-LN-0037,SYN-D-GU-0037,LINKED_PARTY,17386726
SYN-D-LN-0038,SYN-D-BR-0038,BORROWER,15090483
SYN-D-LN-0038,SYN-D-CO-0038,CO_BORROWER,15090483
SYN-D-LN-0038,SYN-D-GU-0038,LINKED_PARTY,15090483
SYN-D-LN-0039,SYN-D-BR-0039,BORROWER,20245061
SYN-D-LN-0039,SYN-D-CO-0039,CO_BORROWER,20245061
SYN-D-LN-0039,SYN-D-GU-0039,LINKED_PARTY,20245061
SYN-D-LN-0040,SYN-D-BR-0040,BORROWER,17663141
SYN-D-LN-0040,SYN-D-CO-0040,CO_BORROWER,17663141
SYN-D-LN-0040,SYN-D-GU-0040,LINKED_PARTY,17663141
SYN-D-LN-0041,SYN-D-BR-0041,BORROWER,22673254
SYN-D-LN-0041,SYN-D-CO-0041,CO_BORROWER,22673254
SYN-D-LN-0042,SYN-D-BR-0042,BORROWER,22573677
SYN-D-LN-0042,SYN-D-CO-0042,CO_BORROWER,22573677
SYN-D-LN-0043,SYN-D-BR-0043,BORROWER,25814737
SYN-D-LN-0043,SYN-D-CO-0043,CO_BORROWER,25814737
SYN-D-LN-0044,SYN-D-BR-0044,BORROWER,24443449
SYN-D-LN-0044,SYN-D-CO-0044,CO_BORROWER,24443449
SYN-D-LN-0045,SYN-D-BR-0045,BORROWER,15906352
SYN-D-LN-0045,SYN-D-CO-0045,CO_BORROWER,15906352
SYN-D-LN-0046,SYN-D-BR-0046,BORROWER,13540356
SYN-D-LN-0046,SYN-D-CO-0046,CO_BORROWER,13540356
SYN-D-LN-0047,SYN-D-BR-0047,BORROWER,18682503
SYN-D-LN-0047,SYN-D-CO-0047,CO_BORROWER,18682503
SYN-D-LN-0048,SYN-D-BR-0048,BORROWER,18731757
SYN-D-LN-0048,SYN-D-CO-0048,CO_BORROWER,18731757
SYN-D-LN-0049,SYN-D-BR-0049,BORROWER,21614843
SYN-D-LN-0049,SYN-D-CO-0049,CO_BORROWER,21614843
SYN-D-LN-0050,SYN-D-BR-0050,BORROWER,19176823
SYN-D-LN-0050,SYN-D-CO-0050,CO_BORROWER,19176823
SYN-D-LN-0051,SYN-D-BR-0051,BORROWER,24114063
SYN-D-LN-0051,SYN-D-CO-0051,CO_BORROWER,24114063
SYN-D-LN-0052,SYN-D-BR-0052,BORROWER,22571412
SYN-D-LN-0052,SYN-D-CO-0052,CO_BORROWER,22571412
SYN-D-LN-0053,SYN-D-BR-0053,BORROWER,27318988
SYN-D-LN-0053,SYN-D-CO-0053,CO_BORROWER,27318988
SYN-D-LN-0054,SYN-D-BR-0054,BORROWER,13198162
SYN-D-LN-0054,SYN-D-CO-0054,CO_BORROWER,13198162
SYN-D-LN-0055,SYN-D-BR-0055,BORROWER,17159330
SYN-D-LN-0055,SYN-D-CO-0055,CO_BORROWER,17159330
SYN-D-LN-0056,SYN-D-BR-0056,BORROWER,14894884
SYN-D-LN-0056,SYN-D-CO-0056,CO_BORROWER,14894884
SYN-D-LN-0057,SYN-D-BR-0057,BORROWER,20015394
SYN-D-LN-0057,SYN-D-CO-0057,CO_BORROWER,20015394
SYN-D-LN-0058,SYN-D-BR-0058,BORROWER,17973008
SYN-D-LN-0058,SYN-D-CO-0058,CO_BORROWER,17973008
SYN-D-LN-0059,SYN-D-BR-0059,BORROWER,23018720
SYN-D-LN-0059,SYN-D-CO-0059,CO_BORROWER,23018720
SYN-D-LN-0060,SYN-D-BR-0060,BORROWER,22379132
SYN-D-LN-0060,SYN-D-CO-0060,CO_BORROWER,22379132
SYN-D-LN-0061,SYN-D-BR-0061,BORROWER,25589790
SYN-D-LN-0061,SYN-D-CO-0061,CO_BORROWER,25589790
SYN-D-LN-0062,SYN-D-BR-0062,BORROWER,24237001
SYN-D-LN-0062,SYN-D-CO-0062,CO_BORROWER,24237001
SYN-D-LN-0063,SYN-D-BR-0063,BORROWER,16239097
SYN-D-LN-0063,SYN-D-CO-0063,CO_BORROWER,16239097
SYN-D-LN-0064,SYN-D-BR-0064,BORROWER,13822399
SYN-D-LN-0064,SYN-D-CO-0064,CO_BORROWER,13822399
SYN-D-LN-0065,SYN-D-BR-0065,BORROWER,18451495
SYN-D-LN-0065,SYN-D-CO-0065,CO_BORROWER,18451495
SYN-D-LN-0066,SYN-D-BR-0066,BORROWER,18544506
SYN-D-LN-0066,SYN-D-CO-0066,CO_BORROWER,18544506
SYN-D-LN-0067,SYN-D-BR-0067,BORROWER,21384626
SYN-D-LN-0067,SYN-D-CO-0067,CO_BORROWER,21384626
SYN-D-LN-0068,SYN-D-BR-0068,BORROWER,19491283
SYN-D-LN-0068,SYN-D-CO-0068,CO_BORROWER,19491283
SYN-D-LN-0069,SYN-D-BR-0069,BORROWER,24455880
SYN-D-LN-0069,SYN-D-CO-0069,CO_BORROWER,24455880
SYN-D-LN-0070,SYN-D-BR-0070,BORROWER,22360263
SYN-D-LN-0070,SYN-D-CO-0070,CO_BORROWER,22360263
SYN-D-LN-0071,SYN-D-BR-0071,BORROWER,27099746
SYN-D-LN-0071,SYN-D-CO-0071,CO_BORROWER,27099746
SYN-D-LN-0072,SYN-D-BR-0072,BORROWER,13018810
SYN-D-LN-0072,SYN-D-CO-0072,CO_BORROWER,13018810
SYN-D-LN-0073,SYN-D-BR-0073,BORROWER,17499301
SYN-D-LN-0073,SYN-D-CO-0073,CO_BORROWER,17499301
SYN-D-LN-0074,SYN-D-BR-0074,BORROWER,15187894
SYN-D-LN-0074,SYN-D-CO-0074,CO_BORROWER,15187894
SYN-D-LN-0075,SYN-D-BR-0075,BORROWER,19782135
SYN-D-LN-0075,SYN-D-CO-0075,CO_BORROWER,19782135
SYN-D-LN-0076,SYN-D-BR-0076,BORROWER,17766802
SYN-D-LN-0076,SYN-D-CO-0076,CO_BORROWER,17766802
SYN-D-LN-0077,SYN-D-BR-0077,BORROWER,22789437
SYN-D-LN-0077,SYN-D-CO-0077,CO_BORROWER,22789437
SYN-D-LN-0078,SYN-D-BR-0078,BORROWER,22670103
SYN-D-LN-0078,SYN-D-CO-0078,CO_BORROWER,22670103
SYN-D-LN-0079,SYN-D-BR-0079,BORROWER,25925527
SYN-D-LN-0079,SYN-D-CO-0079,CO_BORROWER,25925527
SYN-D-LN-0080,SYN-D-BR-0080,BORROWER,24028122
SYN-D-LN-0080,SYN-D-CO-0080,CO_BORROWER,24028122
SYN-D-LN-0081,SYN-D-BR-0081,BORROWER,16017933
SYN-D-LN-0081,SYN-D-CO-0081,CO_BORROWER,16017933
SYN-D-LN-0082,SYN-D-BR-0082,BORROWER,13634564
SYN-D-LN-0082,SYN-D-CO-0082,CO_BORROWER,13634564
SYN-D-LN-0083,SYN-D-BR-0083,BORROWER,18796773
SYN-D-LN-0083,SYN-D-CO-0083,CO_BORROWER,18796773
SYN-D-LN-0084,SYN-D-BR-0084,BORROWER,18824705
SYN-D-LN-0084,SYN-D-CO-0084,CO_BORROWER,18824705
SYN-D-LN-0085,SYN-D-BR-0085,BORROWER,21150553
SYN-D-LN-0085,SYN-D-CO-0085,CO_BORROWER,21150553
SYN-D-LN-0086,SYN-D-BR-0086,BORROWER,19282079
SYN-D-LN-0086,SYN-D-CO-0086,CO_BORROWER,19282079
SYN-D-LN-0087,SYN-D-BR-0087,BORROWER,24229079
SYN-D-LN-0087,SYN-D-CO-0087,CO_BORROWER,24229079
SYN-D-LN-0088,SYN-D-BR-0088,BORROWER,22676154
SYN-D-LN-0088,SYN-D-CO-0088,CO_BORROWER,22676154
SYN-D-LN-0089,SYN-D-BR-0089,BORROWER,27426883
SYN-D-LN-0089,SYN-D-CO-0089,CO_BORROWER,27426883
SYN-D-LN-0090,SYN-D-BR-0090,BORROWER,12838729
SYN-D-LN-0090,SYN-D-CO-0090,CO_BORROWER,12838729
SYN-D-LN-0091,SYN-D-BR-0091,BORROWER,17273397
SYN-D-LN-0091,SYN-D-CO-0091,CO_BORROWER,17273397
SYN-D-LN-0092,SYN-D-BR-0092,BORROWER,14992810
SYN-D-LN-0092,SYN-D-CO-0092,CO_BORROWER,14992810
SYN-D-LN-0093,SYN-D-BR-0093,BORROWER,20130683
SYN-D-LN-0093,SYN-D-CO-0093,CO_BORROWER,20130683
SYN-D-LN-0094,SYN-D-BR-0094,BORROWER,18075532
SYN-D-LN-0094,SYN-D-CO-0094,CO_BORROWER,18075532
SYN-D-LN-0095,SYN-D-BR-0095,BORROWER,22556061
SYN-D-LN-0095,SYN-D-CO-0095,CO_BORROWER,22556061
SYN-D-LN-0096,SYN-D-BR-0096,BORROWER,22476685
SYN-D-LN-0096,SYN-D-CO-0096,CO_BORROWER,22476685
SYN-D-LN-0097,SYN-D-BR-0097,BORROWER,25702821
SYN-D-LN-0097,SYN-D-CO-0097,CO_BORROWER,25702821
SYN-D-LN-0098,SYN-D-BR-0098,BORROWER,24340532
SYN-D-LN-0098,SYN-D-CO-0098,CO_BORROWER,24340532
SYN-D-LN-0099,SYN-D-BR-0099,BORROWER,16348646
SYN-D-LN-0099,SYN-D-CO-0099,CO_BORROWER,16348646
SYN-D-LN-0100,SYN-D-BR-0100,BORROWER,13445966
SYN-D-LN-0100,SYN-D-CO-0100,CO_BORROWER,13445966
SYN-D-LN-0101,SYN-D-BR-0101,BORROWER,18567405
SYN-D-LN-0102,SYN-D-BR-0102,BORROWER,18638355
SYN-D-LN-0103,SYN-D-BR-0103,BORROWER,21500223
SYN-D-LN-0104,SYN-D-BR-0104,BORROWER,19595214
SYN-D-LN-0105,SYN-D-BR-0105,BORROWER,23997983
SYN-D-LN-0106,SYN-D-BR-0106,BORROWER,22466112
SYN-D-LN-0107,SYN-D-BR-0107,BORROWER,27209941
SYN-D-LN-0108,SYN-D-BR-0108,BORROWER,13108582
SYN-D-LN-0109,SYN-D-BR-0109,BORROWER,17611107
SYN-D-LN-0110,SYN-D-BR-0110,BORROWER,14796717
SYN-D-LN-0111,SYN-D-BR-0111,BORROWER,19899206
SYN-D-LN-0112,SYN-D-BR-0112,BORROWER,17870095
SYN-D-LN-0113,SYN-D-BR-0113,BORROWER,22904595
SYN-D-LN-0114,SYN-D-BR-0114,BORROWER,22765957
SYN-D-LN-0115,SYN-D-BR-0115,BORROWER,25475652
SYN-D-LN-0116,SYN-D-BR-0116,BORROWER,24132861
SYN-D-LN-0117,SYN-D-BR-0117,BORROWER,16128853
SYN-D-LN-0118,SYN-D-BR-0118,BORROWER,13728582
SYN-D-LN-0119,SYN-D-BR-0119,BORROWER,18910200
SYN-D-LN-0120,SYN-D-BR-0120,BORROWER,18450219
SYN-D-LN-0121,SYN-D-BR-0121,BORROWER,21268064
SYN-D-LN-0122,SYN-D-BR-0122,BORROWER,19386901
SYN-D-LN-0123,SYN-D-BR-0123,BORROWER,24343022
SYN-D-LN-0124,SYN-D-BR-0124,BORROWER,22780330
SYN-D-LN-0125,SYN-D-BR-0125,BORROWER,26988414
SYN-D-LN-0126,SYN-D-BR-0126,BORROWER,12928856
SYN-D-LN-0127,SYN-D-BR-0127,BORROWER,17386726
SYN-D-LN-0128,SYN-D-BR-0128,BORROWER,15090483
SYN-D-LN-0129,SYN-D-BR-0129,BORROWER,20245061
SYN-D-LN-0130,SYN-D-BR-0130,BORROWER,17663141
SYN-D-LN-0131,SYN-D-BR-0131,BORROWER,22673254
SYN-D-LN-0132,SYN-D-BR-0132,BORROWER,22573677
SYN-D-LN-0133,SYN-D-BR-0133,BORROWER,25814737
SYN-D-LN-0134,SYN-D-BR-0134,BORROWER,24443449
SYN-D-LN-0135,SYN-D-BR-0135,BORROWER,15906352
SYN-D-LN-0136,SYN-D-BR-0136,BORROWER,13540356
SYN-D-LN-0137,SYN-D-BR-0137,BORROWER,18682503
SYN-D-LN-0138,SYN-D-BR-0138,BORROWER,18731757
SYN-D-LN-0139,SYN-D-BR-0139,BORROWER,21614843
SYN-D-LN-0140,SYN-D-BR-0140,BORROWER,19176823
SYN-D-LN-0141,SYN-D-BR-0141,BORROWER,24114063
SYN-D-LN-0142,SYN-D-BR-0142,BORROWER,22571412
SYN-D-LN-0143,SYN-D-BR-0143,BORROWER,27318988
SYN-D-LN-0144,SYN-D-BR-0144,BORROWER,13198162
SYN-D-LN-0145,SYN-D-BR-0145,BORROWER,17159330
SYN-D-LN-0146,SYN-D-BR-0146,BORROWER,14894884
SYN-D-LN-0147,SYN-D-BR-0147,BORROWER,20015394
SYN-D-LN-0148,SYN-D-BR-0148,BORROWER,17973008
SYN-D-LN-0149,SYN-D-BR-0149,BORROWER,23018720
SYN-D-LN-0150,SYN-D-BR-0150,BORROWER,22379132
SYN-D-LN-0151,SYN-D-BR-0151,BORROWER,25589790
SYN-D-LN-0152,SYN-D-BR-0152,BORROWER,24237001
SYN-D-LN-0153,SYN-D-BR-0153,BORROWER,16239097
SYN-D-LN-0154,SYN-D-BR-0154,BORROWER,13822399
SYN-D-LN-0155,SYN-D-BR-0155,BORROWER,18451495
SYN-D-LN-0156,SYN-D-BR-0156,BORROWER,18544506
SYN-D-LN-0157,SYN-D-BR-0157,BORROWER,21384626
SYN-D-LN-0158,SYN-D-BR-0158,BORROWER,19491283
SYN-D-LN-0159,SYN-D-BR-0159,BORROWER,24455880
SYN-D-LN-0160,SYN-D-BR-0160,BORROWER,22360263
SYN-D-LN-0161,SYN-D-BR-0161,BORROWER,27099746
SYN-D-LN-0162,SYN-D-BR-0162,BORROWER,13018810
SYN-D-LN-0163,SYN-D-BR-0163,BORROWER,17499301
SYN-D-LN-0164,SYN-D-BR-0164,BORROWER,15187894
SYN-D-LN-0165,SYN-D-BR-0165,BORROWER,19782135
SYN-D-LN-0166,SYN-D-BR-0166,BORROWER,17766802
SYN-D-LN-0167,SYN-D-BR-0167,BORROWER,22789437
SYN-D-LN-0168,SYN-D-BR-0168,BORROWER,22670103
SYN-D-LN-0169,SYN-D-BR-0169,BORROWER,25925527
SYN-D-LN-0170,SYN-D-BR-0170,BORROWER,24028122
SYN-D-LN-0171,SYN-D-BR-0171,BORROWER,16017933
SYN-D-LN-0172,SYN-D-BR-0172,BORROWER,13634564
SYN-D-LN-0173,SYN-D-BR-0173,BORROWER,18796773
SYN-D-LN-0174,SYN-D-BR-0174,BORROWER,18824705
SYN-D-LN-0175,SYN-D-BR-0175,BORROWER,21150553
SYN-D-LN-0176,SYN-D-BR-0176,BORROWER,19282079
SYN-D-LN-0177,SYN-D-BR-0177,BORROWER,24229079
SYN-D-LN-0178,SYN-D-BR-0178,BORROWER,22676154
SYN-D-LN-0179,SYN-D-BR-0179,BORROWER,27426883
SYN-D-LN-0180,SYN-D-BR-0180,BORROWER,12838729
SYN-D-LN-0181,SYN-D-BR-0181,BORROWER,17273397
SYN-D-LN-0182,SYN-D-BR-0182,BORROWER,14992810
SYN-D-LN-0183,SYN-D-BR-0183,BORROWER,20130683
SYN-D-LN-0184,SYN-D-BR-0184,BORROWER,18075532
SYN-D-LN-0185,SYN-D-BR-0185,BORROWER,22556061
SYN-D-LN-0186,SYN-D-BR-0186,BORROWER,22476685
SYN-D-LN-0187,SYN-D-BR-0187,BORROWER,25702821
SYN-D-LN-0188,SYN-D-BR-0188,BORROWER,24340532
SYN-D-LN-0189,SYN-D-BR-0189,BORROWER,16348646
SYN-D-LN-0190,SYN-D-BR-0190,BORROWER,13445966
SYN-D-LN-0191,SYN-D-BR-0191,BORROWER,18567405
SYN-D-LN-0192,SYN-D-BR-0192,BORROWER,18638355
SYN-D-LN-0193,SYN-D-BR-0193,BORROWER,21500223
SYN-D-LN-0194,SYN-D-BR-0194,BORROWER,19595214
SYN-D-LN-0195,SYN-D-BR-0195,BORROWER,23997983
SYN-D-LN-0196,SYN-D-BR-0196,BORROWER,22466112
SYN-D-LN-0197,SYN-D-BR-0197,BORROWER,27209941
SYN-D-LN-0198,SYN-D-BR-0198,BORROWER,13108582
SYN-D-LN-0199,SYN-D-BR-0199,BORROWER,17611107
SYN-D-LN-0200,SYN-D-BR-0200,BORROWER,14796717
SYN-D-LN-0201,SYN-D-BR-0201,BORROWER,19899206
SYN-D-LN-0202,SYN-D-BR-0202,BORROWER,17870095
SYN-D-LN-0203,SYN-D-BR-0203,BORROWER,22904595
SYN-D-LN-0204,SYN-D-BR-0204,BORROWER,22765957
SYN-D-LN-0205,SYN-D-BR-0205,BORROWER,25475652
SYN-D-LN-0206,SYN-D-BR-0206,BORROWER,24132861
SYN-D-LN-0207,SYN-D-BR-0207,BORROWER,16128853
SYN-D-LN-0208,SYN-D-BR-0208,BORROWER,13728582
SYN-D-LN-0209,SYN-D-BR-0209,BORROWER,18910200
SYN-D-LN-0210,SYN-D-BR-0210,BORROWER,18450219
SYN-D-LN-0211,SYN-D-BR-0211,BORROWER,21268064
SYN-D-LN-0212,SYN-D-BR-0212,BORROWER,19386901
SYN-D-LN-0213,SYN-D-BR-0213,BORROWER,24343022
SYN-D-LN-0214,SYN-D-BR-0214,BORROWER,22780330
SYN-D-LN-0215,SYN-D-BR-0215,BORROWER,26988414
SYN-D-LN-0216,SYN-D-BR-0216,BORROWER,12928856
SYN-D-LN-0217,SYN-D-BR-0217,BORROWER,17386726
SYN-D-LN-0218,SYN-D-BR-0218,BORROWER,15090483
SYN-D-LN-0219,SYN-D-BR-0219,BORROWER,20245061
SYN-D-LN-0220,SYN-D-BR-0220,BORROWER,17663141
SYN-D-LN-0221,SYN-D-BR-0221,BORROWER,22673254
SYN-D-LN-0222,SYN-D-BR-0222,BORROWER,22573677
SYN-D-LN-0223,SYN-D-BR-0223,BORROWER,25814736
SYN-D-LN-0224,SYN-D-BR-0224,BORROWER,24443449
SYN-D-LN-0225,SYN-D-BR-0225,BORROWER,15906352
SYN-D-LN-0226,SYN-D-BR-0226,BORROWER,13540356
SYN-D-LN-0227,SYN-D-BR-0227,BORROWER,18682503
SYN-D-LN-0228,SYN-D-BR-0228,BORROWER,18731757
SYN-D-LN-0229,SYN-D-BR-0229,BORROWER,21614843
SYN-D-LN-0230,SYN-D-BR-0230,BORROWER,19176823
SYN-D-LN-0231,SYN-D-BR-0231,BORROWER,24114063
SYN-D-LN-0232,SYN-D-BR-0232,BORROWER,22571412
SYN-D-LN-0233,SYN-D-BR-0233,BORROWER,27318988
SYN-D-LN-0234,SYN-D-BR-0234,BORROWER,13198162
SYN-D-LN-0235,SYN-D-BR-0235,BORROWER,17159330
SYN-D-LN-0236,SYN-D-BR-0236,BORROWER,14894884
SYN-D-LN-0237,SYN-D-BR-0237,BORROWER,20015394
SYN-D-LN-0238,SYN-D-BR-0238,BORROWER,17973008
SYN-D-LN-0239,SYN-D-BR-0239,BORROWER,23018720
SYN-D-LN-0240,SYN-D-BR-0240,BORROWER,22379132
SYN-D-LN-0241,SYN-D-BR-0241,BORROWER,25589790
SYN-D-LN-0242,SYN-D-BR-0242,BORROWER,24237001
SYN-D-LN-0243,SYN-D-BR-0243,BORROWER,16239097
SYN-D-LN-0244,SYN-D-BR-0244,BORROWER,13822399
SYN-D-LN-0245,SYN-D-BR-0245,BORROWER,18451495
SYN-D-LN-0246,SYN-D-BR-0246,BORROWER,18544506
SYN-D-LN-0247,SYN-D-BR-0247,BORROWER,21384626
SYN-D-LN-0248,SYN-D-BR-0248,BORROWER,19491283
SYN-D-LN-0249,SYN-D-BR-0249,BORROWER,24455880
SYN-D-LN-0250,SYN-D-BR-0250,BORROWER,22360263
SYN-D-LN-0251,SYN-D-BR-0251,BORROWER,27099746
SYN-D-LN-0252,SYN-D-BR-0252,BORROWER,13018810
SYN-D-LN-0253,SYN-D-BR-0253,BORROWER,17499301
SYN-D-LN-0254,SYN-D-BR-0254,BORROWER,15187894
SYN-D-LN-0255,SYN-D-BR-0255,BORROWER,19782135
SYN-D-LN-0256,SYN-D-BR-0256,BORROWER,17766802
SYN-D-LN-0257,SYN-D-BR-0257,BORROWER,22789437
